norm_addr,raw_addr,lon,lat,score,source,ts
서초구 방배동 1000-3,서초구 방배동 1000-3,,,0.0,kakao,2025-10-04 16:23:07.601456+00:00
서초구 방배동 1000-4,서초구 방배동 1000-4,,,0.0,kakao,2025-10-04 16:22:57.042175+00:00
서초구 방배동 1018-1,서초구 방배동 1018-1,,,0.0,kakao,2025-10-04 16:14:28.490622+00:00
서초구 방배동 562-1,서초구 방배동 562-1,,,0.0,kakao,2025-10-04 16:19:23.012248+00:00
서초구 방배동 593-98,서초구 방배동 593-98,,,0.0,kakao,2025-10-04 16:23:09.710197+00:00
서초구 방배동 725,서초구 방배동 725,,,0.0,kakao,2025-10-04 16:15:25.757291+00:00
서초구 방배동 758-4,서초구 방배동 758-4,,,0.0,kakao,2025-10-04 16:18:36.476515+00:00
서초구 방배동 872-11,서초구 방배동 872-11,,,0.0,kakao,2025-10-04 16:18:31.221374+00:00
서초구 방배동 891-3번지,서초구 방배동 891-3번지,,,0.0,kakao,2025-10-04 16:16:37.468284+00:00
서초구 방배동 980-36,서초구 방배동 980-36,,,0.0,kakao,2025-10-04 16:11:09.178503+00:00
서초구 방배동 988-1,서초구 방배동 988-1,,,0.0,kakao,2025-10-04 16:11:50.163641+00:00
서초구 방배동 992-1번지,서초구 방배동 992-1번지,,,0.0,kakao,2025-10-04 16:16:12.160628+00:00
서초구 서초2동 1335번지 외 1필지,서초구 서초2동 1335번지 외 1필지,,,0.0,kakao,2025-10-04 16:15:32.100694+00:00
서초구 서초2동 1336 번지,서초구 서초2동 1336 번지,,,0.0,kakao,2025-10-04 16:17:17.487167+00:00
서초구 서초동 1311번지 외2필지,서초구 서초동 1311번지 외2필지,,,0.0,kakao,2025-10-04 16:13:03.689508+00:00
"서초구 서초동 1331번지, 1331-1번지","서초구 서초동 1331번지, 1331-1번지",,,0.0,kakao,2025-10-04 16:14:44.241909+00:00
서초구 서초동 1332-1,서초구 서초동 1332-1,,,0.0,kakao,2025-10-04 16:14:27.435247+00:00
서초구 서초동 1334번지,서초구 서초동 1334번지,,,0.0,kakao,2025-10-04 16:17:15.384845+00:00
서초구 서초동 1478-12,서초구 서초동 1478-12,,,0.0,kakao,2025-10-04 16:20:46.161101+00:00
서초구 서초동 1611-1,서초구 서초동 1611-1,,,0.0,kakao,2025-10-04 16:17:48.041757+00:00
서초구 양재동 18-12번지,서초구 양재동 18-12번지,,,0.0,kakao,2025-10-04 16:17:37.500702+00:00
서초구 잠원동 49-17번지,서초구 잠원동 49-17번지,,,0.0,kakao,2025-10-04 16:15:38.427853+00:00
서초구 잠원동 52-2외 1필지,서초구 잠원동 52-2외 1필지,,,0.0,kakao,2025-10-04 16:17:41.720726+00:00
서초구 잠원동 52번지,서초구 잠원동 52번지,,,0.0,kakao,2025-10-04 16:10:26.925474+00:00
서초구 잠원동 54-0,서초구 잠원동 54-0,,,0.0,kakao,2025-10-04 16:19:56.671640+00:00
서초구 잠원동 55-10,서초구 잠원동 55-10,,,0.0,kakao,2025-10-04 16:12:15.381990+00:00
서초구 잠원동 56-2번지 외 2필지,서초구 잠원동 56-2번지 외 2필지,,,0.0,kakao,2025-10-04 16:10:22.732786+00:00
서초구 잠원동 57,서초구 잠원동 57,,,0.0,kakao,2025-10-04 16:12:31.132965+00:00
서초구 잠원동 59-10번지 외 3필지,서초구 잠원동 59-10번지 외 3필지,,,0.0,kakao,2025-10-04 16:13:41.576354+00:00
서초구 잠원동 60-3 외24필지,서초구 잠원동 60-3 외24필지,,,0.0,kakao,2025-10-04 16:17:45.934157+00:00
서초구 잠원동 60-78,서초구 잠원동 60-78,,,0.0,kakao,2025-10-04 16:16:46.942490+00:00
서초구 잠원동 61-1,서초구 잠원동 61-1,,,0.0,kakao,2025-10-04 16:23:22.379354+00:00
서초구 잠원동 61-2,서초구 잠원동 61-2,,,0.0,kakao,2025-10-04 16:16:13.214917+00:00
서초구 잠원동 64-8,서초구 잠원동 64-8,,,0.0,kakao,2025-10-04 16:11:52.271015+00:00
서초구 잠원동 65-32 및 34,서초구 잠원동 65-32 및 34,,,0.0,kakao,2025-10-04 16:17:52.258149+00:00
서초구 잠원동 65-33번지,서초구 잠원동 65-33번지,,,0.0,kakao,2025-10-04 16:14:30.596621+00:00
서초구 잠원동 66번지,서초구 잠원동 66번지,,,0.0,kakao,2025-10-04 16:12:23.773143+00:00
서초구 잠원동 73번지,서초구 잠원동 73번지,,,0.0,kakao,2025-10-04 16:12:39.540699+00:00
서초구 잠원동 74,서초구 잠원동 74,,,0.0,kakao,2025-10-04 16:17:43.829011+00:00
서초구 잠원동 74-1,서초구 잠원동 74-1,,,0.0,kakao,2025-10-04 16:17:38.556564+00:00
서초구 잠원동74-23번지,서초구 잠원동74-23번지 ,,,0.0,kakao,2025-10-04 16:12:57.388453+00:00
서초구 잠원로 14길 41,서초구 잠원로 14길 41,,,0.0,kakao,2025-10-04 16:12:45.838083+00:00
서초구 효령로 14다길 6,서초구 효령로 14다길 6,,,0.0,kakao,2025-10-04 16:17:16.435909+00:00
서초동 1315,서초동 1315,,,0.0,kakao,2025-10-04 16:12:33.238489+00:00
성내동 209,성내동 209,,,0.0,kakao,2025-10-04 16:00:24.895628+00:00
성내동 405-9,성내동 405-9,,,0.0,kakao,2025-10-04 16:00:21.728517+00:00
성동구 금호동1가 280번지,성동구 금호동1가 280번지,,,0.0,kakao,2025-10-04 16:14:51.579984+00:00
성동구 금호동2가 200-0,성동구 금호동2가 200-0,,,0.0,kakao,2025-10-04 16:22:05.515957+00:00
성동구 금호동2가 421-1,성동구 금호동2가 421-1,,,0.0,kakao,2025-10-04 16:18:47.011567+00:00
성동구 금호동2가 501-31,성동구 금호동2가 501-31,,,0.0,kakao,2025-10-04 16:11:32.304894+00:00
성동구 금호동2가 566,성동구 금호동2가 566,,,0.0,kakao,2025-10-04 16:22:04.467146+00:00
성동구 금호동2가 980번지,성동구 금호동2가 980번지,,,0.0,kakao,2025-10-04 16:22:02.361236+00:00
성동구 금호동3가 1번지,성동구 금호동3가 1번지,,,0.0,kakao,2025-10-04 16:21:43.406153+00:00
성동구 금호동3가 632-0,성동구 금호동3가 632-0,,,0.0,kakao,2025-10-04 16:22:19.107811+00:00
성동구 금호동4가 235,성동구 금호동4가 235,,,0.0,kakao,2025-10-04 16:22:32.825325+00:00
성동구 금호동4가 480번지,성동구 금호동4가 480번지,,,0.0,kakao,2025-10-04 16:11:15.494447+00:00
성동구 금호동4가 56-1번지,성동구 금호동4가 56-1번지,,,0.0,kakao,2025-10-04 16:15:23.641563+00:00
성동구 마장동 784번지,성동구 마장동 784번지,,,0.0,kakao,2025-10-04 16:19:26.167778+00:00
성동구 상왕십리동 12-37번지,성동구 상왕십리동 12-37번지,,,0.0,kakao,2025-10-04 16:22:03.414072+00:00
성동구 성수1가동 656-421번지 장미아파트,성동구 성수1가동 656-421번지 장미아파트,,,0.0,kakao,2025-10-04 16:22:41.364849+00:00
성동구 성수동 656-1267번지,성동구 성수동 656-1267번지,,,0.0,kakao,2025-10-04 16:11:14.444576+00:00
성동구 성수동1가 656-421,성동구 성수동1가 656-421,,,0.0,kakao,2025-10-04 16:15:47.933994+00:00
성동구 성수동1가 72-10번지,성동구 성수동1가 72-10번지,,,0.0,kakao,2025-10-04 16:13:13.140920+00:00
성동구 성수동2가 219-4번지,성동구 성수동2가 219-4번지,,,0.0,kakao,2025-10-04 16:12:16.431458+00:00
성동구 성수동2가 506번지,성동구 성수동2가 506번지,,,0.0,kakao,2025-10-04 16:12:27.982019+00:00
성동구 성수동2가 572-7번지,성동구 성수동2가 572-7번지,,,0.0,kakao,2025-10-04 16:12:58.435809+00:00
성동구 옥수동 500번지,성동구 옥수동 500번지,,,0.0,kakao,2025-10-04 16:22:24.366983+00:00
성동구 옥수동 526-0,성동구 옥수동 526-0,,,0.0,kakao,2025-10-04 16:22:31.770359+00:00
성동구 용답동 108-1번지,성동구 용답동 108-1번지,,,0.0,kakao,2025-10-04 16:14:25.327062+00:00
성동구 용답동 234-0,성동구 용답동 234-0,,,0.0,kakao,2025-10-04 16:15:26.810885+00:00
성동구 응봉동 193-162번지,성동구 응봉동 193-162번지,,,0.0,kakao,2025-10-04 16:14:40.050422+00:00
성동구 하왕십리동 339-67번지,성동구 하왕십리동 339-67번지,,,0.0,kakao,2025-10-04 16:22:05.420685+00:00
성동구 하왕십리동 700번지,성동구 하왕십리동 700번지,,,0.0,kakao,2025-10-04 16:11:33.355365+00:00
성동구 하왕십리동 999번지외 323필지,성동구 하왕십리동 999번지외 323필지,,,0.0,kakao,2025-10-04 16:11:34.403029+00:00
성동구 행당동 248-0,성동구 행당동 248-0,,,0.0,kakao,2025-10-04 16:20:16.678606+00:00
성동구행당1동128번지,성동구행당1동128번지,,,0.0,kakao,2025-10-04 16:13:06.842354+00:00
성북구 길음동 498번지,성북구 길음동 498번지,,,0.0,kakao,2025-10-04 16:13:51.583286+00:00
성북구 길음동 542-1번지,성북구 길음동 542-1번지,,,0.0,kakao,2025-10-04 16:15:37.367067+00:00
성북구 길음동 612-10번지,성북구 길음동 612-10번지,,,0.0,kakao,2025-10-04 16:23:06.543363+00:00
성북구 돈암동 13-7 일대,성북구 돈암동 13-7 일대,,,0.0,kakao,2025-10-04 16:21:52.888326+00:00
성북구 돈암동 48-29,성북구 돈암동 48-29,,,0.0,kakao,2025-10-04 16:13:34.232179+00:00
성북구 돈암동 535번지,성북구 돈암동 535번지,,,0.0,kakao,2025-10-04 16:10:10.141336+00:00
성북구 돈암동 624 외 16필지,성북구 돈암동 624 외 16필지,,,0.0,kakao,2025-10-04 16:19:20.906808+00:00
성북구 보문동1가 196-11번지,성북구 보문동1가 196-11번지,,,0.0,kakao,2025-10-04 16:10:13.291862+00:00
성북구 삼선동2가 296번지,성북구 삼선동2가 296번지 ,,,0.0,kakao,2025-10-04 16:10:14.337407+00:00
성북구 석관동 261-98,성북구 석관동 261-98,,,0.0,kakao,2025-10-04 16:18:07.000344+00:00
성북구 석관동 332-113,성북구 석관동 332-113,,,0.0,kakao,2025-10-04 16:19:21.959264+00:00
성북구 석관동 332-179,성북구 석관동 332-179,,,0.0,kakao,2025-10-04 16:19:18.794928+00:00
성북구 석관동 332-46번지,성북구 석관동 332-46번지,,,0.0,kakao,2025-10-04 16:15:56.370264+00:00
성북구 석관동 334-69,성북구 석관동 334-69,,,0.0,kakao,2025-10-04 16:20:15.623041+00:00
성북구 석관동 58-56번지,성북구 석관동 58-56번지,,,0.0,kakao,2025-10-04 16:15:48.993453+00:00
성북구 석관동338-540번지,성북구 석관동338-540번지,,,0.0,kakao,2025-10-04 16:21:53.940900+00:00
성북구 성북동 179-68번지,성북구 성북동 179-68번지 ,,,0.0,kakao,2025-10-04 16:13:49.193211+00:00
성북구 성북동 300-5,성북구 성북동 300-5,,,0.0,kakao,2025-10-04 16:11:12.339281+00:00
성북구 안암동3가 132-17번지,성북구 안암동3가 132-17번지,,,0.0,kakao,2025-10-04 16:14:49.477895+00:00
성북구 안암동3가 136-1번지,성북구 안암동3가 136-1번지,,,0.0,kakao,2025-10-04 16:10:15.387984+00:00
성북구 안암동3가 54-0,성북구 안암동3가 54-0,,,0.0,kakao,2025-10-04 16:11:17.592554+00:00
성북구 장위동 189-3,성북구 장위동 189-3,,,0.0,kakao,2025-10-04 16:15:45.829460+00:00
성북구 장위동 219-114,성북구 장위동 219-114,,,0.0,kakao,2025-10-04 16:11:16.539949+00:00
성북구 장위동 219-133,성북구 장위동 219-133,,,0.0,kakao,2025-10-04 16:15:01.036739+00:00
성북구 장위동 232-125,성북구 장위동 232-125,,,0.0,kakao,2025-10-04 16:19:49.311344+00:00
성북구 장위동 232-41,성북구 장위동 232-41,,,0.0,kakao,2025-10-04 16:13:39.483955+00:00
성북구 장위동 233-552번지,성북구 장위동 233-552번지,,,0.0,kakao,2025-10-04 16:10:16.438303+00:00
성북구 장위동 238-83,성북구 장위동 238-83,,,0.0,kakao,2025-10-04 16:21:27.614239+00:00
성북구 장위동 25-55,성북구 장위동 25-55,,,0.0,kakao,2025-10-04 16:16:15.330649+00:00
성북구 장위동 305일대,성북구 장위동 305일대,,,0.0,kakao,2025-10-04 16:10:25.873437+00:00
성북구 장위동 62-1번지,성북구 장위동 62-1번지,,,0.0,kakao,2025-10-04 16:16:02.689321+00:00
성북구 장위동 65-107번지,성북구 장위동 65-107번지,,,0.0,kakao,2025-10-04 16:14:59.985350+00:00
성북구 장위동 66-146,성북구 장위동 66-146,,,0.0,kakao,2025-10-04 16:21:13.883393+00:00
성북구 장위동 68-37,성북구 장위동 68-37,,,0.0,kakao,2025-10-04 16:14:50.525925+00:00
성북구 장위동 68-435,성북구 장위동 68-435,,,0.0,kakao,2025-10-04 16:18:40.681821+00:00
성북구 장위동 68-833,성북구 장위동 68-833,,,0.0,kakao,2025-10-04 16:14:57.880975+00:00
성북구 장위동 85-0,성북구 장위동 85-0,,,0.0,kakao,2025-10-04 16:20:18.779130+00:00
성북구 장위동173-114,성북구 장위동173-114,,,0.0,kakao,2025-10-04 16:14:52.627033+00:00
성북구 정릉동 10,성북구 정릉동 10,,,0.0,kakao,2025-10-04 16:21:55.000153+00:00
성북구 정릉동 175번지,성북구 정릉동 175번지,,,0.0,kakao,2025-10-04 16:15:02.082902+00:00
성북구 정릉동 218-1,성북구 정릉동 218-1,,,0.0,kakao,2025-10-04 16:14:58.933277+00:00
성북구 정릉동 385-1,성북구 정릉동 385-1,,,0.0,kakao,2025-10-04 16:19:11.236429+00:00
성북구 정릉동 452-3,성북구 정릉동 452-3,,,0.0,kakao,2025-10-04 16:19:19.847954+00:00
성북구 정릉동 539-1번지 일대,성북구 정릉동 539-1번지 일대,,,0.0,kakao,2025-10-04 16:22:45.878949+00:00
성북구 정릉동 545-12,성북구 정릉동 545-12,,,0.0,kakao,2025-10-04 16:23:26.594853+00:00
성북구 정릉동 640-17번지 일대,성북구 정릉동 640-17번지 일대,,,0.0,kakao,2025-10-04 16:22:53.873590+00:00
성북구 정릉동 670-24,성북구 정릉동 670-24,,,0.0,kakao,2025-10-04 16:11:11.286891+00:00
성북구 정릉동 757번지,성북구 정릉동 757번지,,,0.0,kakao,2025-10-04 16:16:01.636643+00:00
성북구 정릉동 895-0,성북구 정릉동 895-0,,,0.0,kakao,2025-10-04 16:20:30.363800+00:00
성북구 정릉로27길 123 B01호,성북구 정릉로27길 123 B01호(정릉동 금강빌라),,,0.0,kakao,2025-10-04 16:14:09.565715+00:00
성북구 종암동 112-37,성북구 종암동 112-37,,,0.0,kakao,2025-10-04 16:10:36.403685+00:00
성북구 종암동 125-35,성북구 종암동 125-35,,,0.0,kakao,2025-10-04 16:20:09.317313+00:00
성북구 종암동 3-10,성북구 종암동 3-10,,,0.0,kakao,2025-10-04 16:21:12.832571+00:00
성북구 종암동 3-745,성북구 종암동 3-745,,,0.0,kakao,2025-10-04 16:21:08.609511+00:00
성북구 종암동 81-188,성북구 종암동 81-188,,,0.0,kakao,2025-10-04 16:12:46.888731+00:00
성북구 종암동 95-2번지,성북구 종암동 95-2번지,,,0.0,kakao,2025-10-04 16:22:40.309393+00:00
성북구 하월곡동 40-107,성북구 하월곡동 40-107,,,0.0,kakao,2025-10-04 16:15:43.713941+00:00
성북구 하월곡동 70-4,성북구 하월곡동 70-4,,,0.0,kakao,2025-10-04 16:18:01.730579+00:00
성북구 하월곡동 88번지 일대,성북구 하월곡동 88번지 일대,,,0.0,kakao,2025-10-04 16:16:03.744563+00:00
성북구26길 13-9,성북구26길 13-9(보문동1가),,,0.0,kakao,2025-10-04 16:10:38.508615+00:00
성북동 226-103번지,성북동 226-103번지,,,0.0,kakao,2025-10-04 16:12:44.789153+00:00
송파구 가락동 138-0,송파구 가락동 138-0,,,0.0,kakao,2025-10-04 16:13:52.676278+00:00
송파구 가락동 140-0,송파구 가락동 140-0,,,0.0,kakao,2025-10-04 16:19:36.685077+00:00
송파구 가락동 161-3,송파구 가락동 161-3,,,0.0,kakao,2025-10-04 16:11:01.825850+00:00
송파구 가락동 176-0,송파구 가락동 176-0,,,0.0,kakao,2025-10-04 16:17:55.412536+00:00
송파구 가락동 192-0,송파구 가락동 192-0,,,0.0,kakao,2025-10-04 16:15:46.879866+00:00
송파구 가락동 479-0,송파구 가락동 479-0,,,0.0,kakao,2025-10-04 16:10:31.127801+00:00
송파구 가락동 55번지,송파구 가락동 55번지,,,0.0,kakao,2025-10-04 16:11:24.944318+00:00
송파구 가락동 96-1,송파구 가락동 96-1,,,0.0,kakao,2025-10-04 16:21:37.094734+00:00
송파구 가락로192 송파한양2차아파트,송파구 가락로192(송파동) 송파한양2차아파트,,,0.0,kakao,2025-10-04 16:15:28.920847+00:00
송파구 거여동 234-0,송파구 거여동 234-0,,,0.0,kakao,2025-10-04 16:09:50.170214+00:00
송파구 거여동 549-0,송파구 거여동 549-0,,,0.0,kakao,2025-10-04 16:20:20.878076+00:00
송파구 거여동 6-0,송파구 거여동 6-0,,,0.0,kakao,2025-10-04 16:21:09.668896+00:00
송파구 거여동 697번지일대,송파구 거여동 697번지일대,,,0.0,kakao,2025-10-04 16:12:00.663338+00:00
송파구 동남로 160,송파구 동남로 160 (문정동 3번지),,,0.0,kakao,2025-10-04 16:17:11.178248+00:00
송파구 동남로18길 44,송파구 동남로18길 44(가락동 199),,,0.0,kakao,2025-10-04 16:17:21.693674+00:00
송파구 마천동 194-1,송파구 마천동 194-1,,,0.0,kakao,2025-10-04 16:18:38.584677+00:00
송파구 마천동 45,송파구 마천동 45,,,0.0,kakao,2025-10-04 16:20:31.415429+00:00
송파구 문정동 136번지,송파구 문정동 136번지,,,0.0,kakao,2025-10-04 16:17:14.333340+00:00
송파구 문정동 72-3,송파구 문정동 72-3,,,0.0,kakao,2025-10-04 16:14:20.066953+00:00
송파구 방이동 217,송파구 방이동 217,,,0.0,kakao,2025-10-04 16:19:52.462402+00:00
송파구 방이동 225-0,송파구 방이동 225-0,,,0.0,kakao,2025-10-04 16:18:20.693916+00:00
송파구 석촌동 287-0,송파구 석촌동 287-0,,,0.0,kakao,2025-10-04 16:19:55.617179+00:00
송파구 송파동 100번지,송파구 송파동 100번지,,,0.0,kakao,2025-10-04 16:23:23.435091+00:00
송파구 송파동 161,송파구 송파동 161,,,0.0,kakao,2025-10-04 16:18:11.222824+00:00
송파구 송파동 166번지,송파구 송파동 166번지,,,0.0,kakao,2025-10-04 16:17:54.363303+00:00
송파구 송파동 167번지,송파구 송파동 167번지,,,0.0,kakao,2025-10-04 16:22:30.713511+00:00
송파구 신천동 17-6,송파구 신천동 17-6,,,0.0,kakao,2025-10-04 16:12:52.142725+00:00
송파구 신천동 20-4 진주APT,송파구 신천동 20-4 진주APT,,,0.0,kakao,2025-10-04 16:13:01.584188+00:00
송파구 신천동 7번지 11번지,송파구 신천동 7번지 11번지,,,0.0,kakao,2025-10-04 16:16:09.007248+00:00
송파구 오금동 143-1,송파구 오금동 143-1,,,0.0,kakao,2025-10-04 16:18:34.378074+00:00
송파구 오금동 147-0,송파구 오금동 147-0,,,0.0,kakao,2025-10-04 16:20:32.466050+00:00
송파구 오금동 166-0,송파구 오금동 166-0,,,0.0,kakao,2025-10-04 16:17:57.513216+00:00
송파구 오금동 35-1,송파구 오금동 35-1,,,0.0,kakao,2025-10-04 16:18:59.666168+00:00
송파구 오금동 36-1번지,송파구 오금동 36-1번지,,,0.0,kakao,2025-10-04 16:19:54.565345+00:00
송파구 오금동 43-0,송파구 오금동 43-0,,,0.0,kakao,2025-10-04 16:18:50.172957+00:00
송파구 잠실동 27번지,송파구 잠실동 27번지 ,,,0.0,kakao,2025-10-04 16:12:11.178979+00:00
송파구 잠실본동 320번지,송파구 잠실본동 320번지,,,0.0,kakao,2025-10-04 16:16:50.109602+00:00
송파구 풍납2동 388-7번지389 2필지,송파구 풍납2동 388-7번지389 2필지,,,0.0,kakao,2025-10-04 16:14:04.314370+00:00
송파구 풍납동 146번지 외1필지,송파구 풍납동 146번지 외1필지,,,0.0,kakao,2025-10-04 16:22:23.317403+00:00
송파구 풍납동 147-1,송파구 풍납동 147-1,,,0.0,kakao,2025-10-04 16:11:31.253383+00:00
송파구 풍납동 299-1,송파구 풍납동 299-1,,,0.0,kakao,2025-10-04 16:14:19.023675+00:00
송파구 풍납동 406-0,송파구 풍납동 406-0,,,0.0,kakao,2025-10-04 16:18:33.329509+00:00
수색동 16-2번지,수색동 16-2번지,,,0.0,kakao,2025-10-04 16:12:54.239780+00:00
수색동 30번지 일대,수색동 30번지 일대,,,0.0,kakao,2025-10-04 16:16:49.054602+00:00
수색동 341-6번지,수색동 341-6번지,,,0.0,kakao,2025-10-04 16:12:18.530140+00:00
신길5동 340-1,신길5동 340-1,,,0.0,kakao,2025-10-04 16:10:42.721148+00:00
신당5동 85-10번지,신당5동 85-10번지,,,0.0,kakao,2025-10-04 16:09:32.330842+00:00
신월6동 551 번지일대,신월6동 551 번지일대,,,0.0,kakao,2025-10-04 16:15:22.591622+00:00
쌍문동414번지,쌍문동414번지(364-1전지외 110필지),,,0.0,kakao,2025-10-04 16:22:50.616025+00:00
양천구 목4동 803-2,양천구 목4동 803-2,,,0.0,kakao,2025-10-04 16:22:52.817372+00:00
양천구 목동 632-1번지,양천구 목동 632-1번지,,,0.0,kakao,2025-10-04 16:15:20.488641+00:00
양천구 목동 911-0,양천구 목동 911-0,,,0.0,kakao,2025-10-04 16:21:23.386380+00:00
양천구 신월2동 487-4외 31필지,양천구 신월2동 487-4외 31필지,,,0.0,kakao,2025-10-04 16:21:51.832713+00:00
양천구 신월2동 603-3호,양천구 신월2동 603-3호,,,0.0,kakao,2025-10-04 16:22:20.159738+00:00
양천구 신월2동 612-13번지,양천구 신월2동 612-13번지,,,0.0,kakao,2025-10-04 16:22:18.051954+00:00
양천구 신월4동 410-12번지 외 2필지,양천구 신월4동 410-12번지 외 2필지,,,0.0,kakao,2025-10-04 16:22:13.822844+00:00
양천구 신월동 144-20,양천구 신월동 144-20,,,0.0,kakao,2025-10-04 16:09:34.422288+00:00
양천구 신월동 159-192,양천구 신월동 159-192,,,0.0,kakao,2025-10-04 16:22:35.980054+00:00
양천구 신월동 432-6,양천구 신월동 432-6,,,0.0,kakao,2025-10-04 16:21:47.614388+00:00
양천구 신월동 489-3외,양천구 신월동 489-3외,,,0.0,kakao,2025-10-04 16:13:19.970409+00:00
양천구 신월동 606-0,양천구 신월동 606-0,,,0.0,kakao,2025-10-04 16:13:09.989685+00:00
양천구 신월동 941-0,양천구 신월동 941-0,,,0.0,kakao,2025-10-04 16:11:59.617905+00:00
양천구 신정3동 1190-1번지,양천구 신정3동 1190-1번지,,,0.0,kakao,2025-10-04 16:13:05.791494+00:00
양천구 신정동 1033-1번지 일대,양천구 신정동 1033-1번지 일대,,,0.0,kakao,2025-10-04 16:12:26.918547+00:00
양천구 신정동 1150-41,양천구 신정동 1150-41,,,0.0,kakao,2025-10-04 16:12:20.629683+00:00
양천구 신정동 1152-1,양천구 신정동 1152-1,,,0.0,kakao,2025-10-04 16:21:00.906510+00:00
양천구 신정동 1175-28,양천구 신정동 1175-28,,,0.0,kakao,2025-10-04 16:12:03.811847+00:00
양천구 신정동 1182-1,양천구 신정동 1182-1,,,0.0,kakao,2025-10-04 16:15:04.367369+00:00
양천구 신정동 1200-1,양천구 신정동 1200-1,,,0.0,kakao,2025-10-04 16:16:53.272261+00:00
양천구 신정동 311-0,양천구 신정동 311-0,,,0.0,kakao,2025-10-04 16:21:30.785846+00:00
양천구 신정동 314-0,양천구 신정동 314-0,,,0.0,kakao,2025-10-04 16:13:23.418720+00:00
양천구 신정동 326-0,양천구 신정동 326-0,,,0.0,kakao,2025-10-04 16:21:28.669388+00:00
양천구 신정동 327-0,양천구 신정동 327-0,,,0.0,kakao,2025-10-04 16:09:33.374076+00:00
양천구 신정동 733-31,양천구 신정동 733-31,,,0.0,kakao,2025-10-04 16:10:09.093324+00:00
양천구 신정동 913번지,양천구 신정동 913번지,,,0.0,kakao,2025-10-04 16:19:38.784651+00:00
양천구신월5동8-1.8-14,양천구신월5동8-1.8-14,,,0.0,kakao,2025-10-04 16:22:37.038332+00:00
여의도동 37,여의도동 37,,,0.0,kakao,2025-10-04 16:09:39.675758+00:00
역삼동 758번지,역삼동 758번지,,,0.0,kakao,2025-10-04 16:01:28.286707+00:00
역촌동189-1번지,역촌동189-1번지,,,0.0,kakao,2025-10-04 16:13:02.636396+00:00
영등포구 국제금융로7길 20,영등포구 국제금융로7길 20,,,0.0,kakao,2025-10-04 16:21:01.956913+00:00
영등포구 국회대로 29길13 유원제일1차아파트,영등포구 국회대로 29길13 유원제일1차아파트,,,0.0,kakao,2025-10-04 16:09:37.567286+00:00
영등포구 당산동2가 30-2,영등포구 당산동2가 30-2,,,0.0,kakao,2025-10-04 16:18:23.849810+00:00
영등포구 당산동4가 92-0,영등포구 당산동4가 92-0,,,0.0,kakao,2025-10-04 16:09:53.329627+00:00
영등포구 당산동6가 104-0,영등포구 당산동6가 104-0,,,0.0,kakao,2025-10-04 16:20:48.266658+00:00
영등포구 대림동 700-1,영등포구 대림동 700-1,,,0.0,kakao,2025-10-04 16:16:35.350864+00:00
영등포구 대림동 801-5,영등포구 대림동 801-5,,,0.0,kakao,2025-10-04 16:21:44.455256+00:00
영등포구 대림동 893-47,영등포구 대림동 893-47,,,0.0,kakao,2025-10-04 16:18:32.276506+00:00
영등포구 대림동 990-7,영등포구 대림동 990-7,,,0.0,kakao,2025-10-04 16:21:45.506179+00:00
영등포구 도림동 162-94,영등포구 도림동 162-94,,,0.0,kakao,2025-10-04 16:12:55.287708+00:00
영등포구 문래동1가 70-1,영등포구 문래동1가 70-1,,,0.0,kakao,2025-10-04 16:17:23.801082+00:00
영등포구 문래동2가 35번지,영등포구 문래동2가 35번지,,,0.0,kakao,2025-10-04 16:09:38.622059+00:00
영등포구 문래동3가 16-32,영등포구 문래동3가 16-32,,,0.0,kakao,2025-10-04 16:18:05.950613+00:00
영등포구 문래동3가 76-1,영등포구 문래동3가 76-1,,,0.0,kakao,2025-10-04 16:23:27.648412+00:00
영등포구 문래동5가 22번지,영등포구 문래동5가 22번지,,,0.0,kakao,2025-10-04 16:17:09.070551+00:00
영등포구 선유동2로 56 유원제일2차아파트,영등포구 선유동2로 56 유원제일2차아파트,,,0.0,kakao,2025-10-04 16:17:29.072308+00:00
영등포구 선유서로 25길 5,영등포구 선유서로 25길 5(양평동2가31-2),,,0.0,kakao,2025-10-04 16:14:14.820783+00:00
영등포구 신길동 1367-1,영등포구 신길동 1367-1,,,0.0,kakao,2025-10-04 16:20:17.729148+00:00
영등포구 신길동 145-40번지,영등포구 신길동 145-40번지,,,0.0,kakao,2025-10-04 16:15:58.476861+00:00
영등포구 신길동 147-80,영등포구 신길동 147-80,,,0.0,kakao,2025-10-04 16:15:14.895319+00:00
영등포구 신길동 1583-1번지,영등포구 신길동 1583-1번지,,,0.0,kakao,2025-10-04 16:09:36.522433+00:00
영등포구 신길동 190-0,영등포구 신길동 190-0,,,0.0,kakao,2025-10-04 16:13:21.067226+00:00
영등포구 신길동 1993외950필지,영등포구 신길동 1993외950필지,,,0.0,kakao,2025-10-04 16:14:34.805852+00:00
영등포구 신길동 2365-0,영등포구 신길동 2365-0,,,0.0,kakao,2025-10-04 16:11:57.517850+00:00
영등포구 신길동 240-16번지,영등포구 신길동 240-16번지,,,0.0,kakao,2025-10-04 16:16:26.894727+00:00
영등포구 신길동 3163번지,영등포구 신길동 3163번지,,,0.0,kakao,2025-10-04 16:15:29.976680+00:00
영등포구 신길동 325-57,영등포구 신길동 325-57,,,0.0,kakao,2025-10-04 16:20:08.257499+00:00
영등포구 신길동 337-246번지,영등포구 신길동 337-246번지,,,0.0,kakao,2025-10-04 16:15:06.477008+00:00
